,Monthlycharges,Totalcharges,Multiplelines_0,Multiplelines_1,Multiplelines_2,Multiplelines_3,Multiplelines_4,Multiplelines_5,Multiplelines_6,Internetservice_0,Internetservice_1,Internetservice_2,Internetservice_3,Internetservice_4,Internetservice_5,Internetservice_6,Contract_0,Contract_1,Contract_2,Contract_3,Contract_4,Contract_5,Contract_6,Paymentmethod_0,Paymentmethod_1,Paymentmethod_2,Paymentmethod_3,Paymentmethod_4,Paymentmethod_5,Paymentmethod_6,CreatedTenure_0,CreatedTenure_1,CreatedTenure_2,CreatedTenure_3,CreatedTenure_4,CreatedTenure_5,CreatedTenure_6,Gender_Female,Gender_Male,Seniorcitizen_No,Seniorcitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,Phoneservice_No,Phoneservice_Yes,Onlinesecurity_No,Onlinesecurity_Yes,Onlinebackup_No,Onlinebackup_Yes,Deviceprotection_No,Deviceprotection_Yes,Techsupport_No,Techsupport_Yes,Streamingtv_No,Streamingtv_Yes,Streamingmovies_No,Streamingmovies_Yes,Paperlessbilling_No,Paperlessbilling_Yes
100,20.2,20.2,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
101,19.45,19.45,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
102,95.0,3605.6,1,0,1,1,2,0,2,1,0,2,0,1,1,1,0,0,1,2,2,1,2,1,1,1,0,3,1,3,2,4,0,0,3,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0
103,45.55,3027.25,0,2,0,0,1,1,1,2,2,0,2,2,0,0,0,0,1,2,2,1,2,1,1,1,0,3,1,3,1,1,2,3,4,4,3,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
104,110.0,7611.85,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
105,24.3,100.2,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
106,104.15,7303.05,1,0,1,1,2,0,2,1,0,2,0,1,1,1,0,0,1,2,2,1,2,0,0,0,1,2,3,0,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
107,30.15,927.65,0,2,0,0,1,1,1,2,2,0,2,2,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,4,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
108,94.35,3921.3,1,0,1,1,2,0,2,1,0,2,0,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,4,0,0,3,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
109,19.4,1363.25,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
110,96.75,5238.9,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,3,2,3,2,0,2,2,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
111,57.95,3042.25,2,1,2,2,0,2,0,2,2,0,2,2,0,0,0,0,1,2,2,1,2,3,3,3,3,0,0,1,3,2,3,2,0,2,2,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0
112,91.65,3954.1,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,2,4,0,0,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1
113,76.5,2868.15,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,2,4,0,0,3,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
114,54.6,3423.5,0,2,0,0,1,1,1,2,2,0,2,2,0,0,1,2,2,1,1,0,1,0,0,0,1,2,3,0,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
115,89.85,248.4,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
116,31.05,1126.35,0,2,0,0,1,1,1,2,2,0,2,2,0,0,1,2,2,1,1,0,1,1,1,1,0,3,1,3,2,4,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
117,100.25,1064.65,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1
118,20.65,835.15,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,2,2,2,2,1,2,2,2,4,0,0,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
119,85.2,2151.6,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,3,3,3,3,0,0,1,2,4,0,0,3,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
120,99.8,5515.45,1,0,1,1,2,0,2,1,0,2,0,1,1,1,0,0,1,2,2,1,2,3,3,3,3,0,0,1,3,2,3,2,0,2,2,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1
121,20.7,112.75,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
122,74.4,229.55,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
123,50.7,350.35,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
124,20.85,62.9,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
125,88.95,3027.65,2,1,2,2,0,2,0,1,0,2,0,1,1,1,1,2,2,1,1,0,1,0,0,0,1,2,3,0,2,4,0,0,3,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1
126,78.05,2135.5,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,2,4,0,0,3,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
127,23.55,1723.95,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
128,19.75,19.75,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
129,56.45,3985.35,0,2,0,0,1,1,1,2,2,0,2,2,0,0,0,0,1,2,2,1,2,0,0,0,1,2,3,0,1,1,2,3,4,4,3,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1
130,85.95,1215.65,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
131,58.6,1502.65,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,3,3,3,3,0,0,1,2,4,0,0,3,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
132,50.55,3260.1,2,1,2,2,0,2,0,2,2,0,2,2,0,0,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
133,35.45,35.45,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
134,44.35,81.25,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
135,25.7,1188.2,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,2,2,1,1,0,1,3,3,3,3,0,0,1,2,4,0,0,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
136,75.0,1778.5,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,0,0,4,4,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1
137,20.2,1277.75,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,2,2,2,2,1,2,2,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
138,19.6,1170.55,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,2,2,2,2,1,2,2,3,2,3,2,0,2,2,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
139,70.45,70.45,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
140,88.05,6425.65,1,0,1,1,2,0,2,2,2,0,2,2,0,0,1,2,2,1,1,0,1,3,3,3,3,0,0,1,1,1,2,3,4,4,3,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
141,71.15,563.65,1,0,1,1,2,0,2,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0
142,101.05,5971.25,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1
143,84.3,5289.05,1,0,1,1,2,0,2,1,0,2,0,1,1,1,0,0,1,2,2,1,2,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
144,23.95,1756.2,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
145,99.05,6416.7,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,2,2,1,1,0,1,3,3,3,3,0,0,1,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
146,19.6,61.35,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
147,45.65,45.65,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
148,64.5,1929.95,2,1,2,2,0,2,0,2,2,0,2,2,0,0,0,0,1,2,2,1,2,3,3,3,3,0,0,1,2,4,0,0,3,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
149,69.5,1071.4,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,2,2,2,2,1,2,2,0,0,4,4,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
150,68.55,564.35,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
151,95.0,655.5,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
152,108.15,7930.55,1,0,1,1,2,0,2,1,0,2,0,1,1,1,0,0,1,2,2,1,2,3,3,3,3,0,0,1,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
153,86.1,5215.25,2,1,2,2,0,2,0,2,2,0,2,2,0,0,1,2,2,1,1,0,1,0,0,0,1,2,3,0,1,1,2,3,4,4,3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
154,19.7,113.5,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
155,80.9,1152.8,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,0,0,4,4,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
156,84.15,1821.95,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,0,0,4,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
157,20.15,419.9,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,0,0,4,4,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
158,64.25,1024.0,2,1,2,2,0,2,0,2,2,0,2,2,0,0,1,2,2,1,1,0,1,2,2,2,2,1,2,2,0,0,4,4,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0
159,25.7,251.6,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
160,56.0,764.55,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
161,82.4,1592.35,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
162,69.7,135.2,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
163,73.9,3958.25,1,0,1,1,2,0,2,2,2,0,2,2,0,0,1,2,2,1,1,0,1,1,1,1,0,3,1,3,3,2,3,2,0,2,2,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
164,20.6,233.9,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
165,19.9,1363.45,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,2,2,2,2,1,2,2,1,1,2,3,4,4,3,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
166,70.9,273.0,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
167,89.05,6254.45,1,0,1,1,2,0,2,2,2,0,2,2,0,0,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
168,45.3,2651.2,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,3,2,3,2,0,2,2,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
169,20.4,321.4,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
170,84.25,3539.25,2,1,2,2,0,2,0,1,0,2,0,1,1,1,0,0,1,2,2,1,2,1,1,1,0,3,1,3,2,4,0,0,3,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1
171,104.4,242.8,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
172,81.95,1181.75,2,1,2,2,0,2,0,2,2,0,2,2,0,0,1,2,2,1,1,0,1,2,2,2,2,1,2,2,0,0,4,4,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
173,94.85,5000.2,2,1,2,2,0,2,0,1,0,2,0,1,1,1,0,0,1,2,2,1,2,1,1,1,0,3,1,3,3,2,3,2,0,2,2,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1
174,20.55,654.55,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,1,1,1,0,3,1,3,2,4,0,0,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
175,24.7,780.2,1,0,1,1,2,0,2,0,1,1,1,0,2,2,2,1,0,0,0,2,0,0,0,0,1,2,3,0,2,4,0,0,3,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
176,74.45,1145.7,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,2,2,2,2,1,2,2,0,0,4,4,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
177,76.45,503.6,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,4,3,1,1,2,3,4,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
178,105.35,1559.25,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,0,0,4,4,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
179,20.55,1252.0,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
180,29.95,29.95,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,1,1,1,0,3,1,3,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
181,45.3,45.3,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
182,84.5,662.65,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
183,74.75,2453.3,2,1,2,2,0,2,0,2,2,0,2,2,0,0,0,0,1,2,2,1,2,3,3,3,3,0,0,1,2,4,0,0,3,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0
184,79.25,1111.65,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
185,24.8,24.8,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
186,51.8,1023.85,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,2,2,2,2,1,2,2,0,0,4,4,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
187,30.4,82.15,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
188,19.65,244.8,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
189,56.6,2379.1,1,0,1,1,2,0,2,2,2,0,2,2,0,0,2,1,0,0,0,2,0,3,3,3,3,0,0,1,2,4,0,0,3,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
190,71.9,3173.35,1,0,1,1,2,0,2,2,2,0,2,2,0,0,0,0,1,2,2,1,2,3,3,3,3,0,0,1,2,4,0,0,3,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1
191,91.0,531.0,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
192,19.75,1375.4,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
193,109.7,8129.3,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,2,2,1,1,0,1,3,3,3,3,0,0,1,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0
194,19.3,1192.7,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,3,3,3,3,0,0,1,3,2,3,2,0,2,2,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
195,96.55,1901.65,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
196,24.1,587.4,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,0,0,4,4,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
197,111.35,6519.75,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,3,2,3,2,0,2,2,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
198,112.25,8041.65,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
199,20.75,20.75,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
200,101.9,2681.15,2,1,2,2,0,2,0,1,0,2,0,1,1,1,0,0,1,2,2,1,2,3,3,3,3,0,0,1,2,4,0,0,3,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1
201,80.05,1112.3,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,3,3,3,3,0,0,1,0,0,4,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
202,105.55,7405.5,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,2,2,1,1,0,1,0,0,0,1,2,3,0,1,1,2,3,4,4,3,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0
203,78.3,1033.95,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,3,3,3,3,0,0,1,0,0,4,4,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
